"Period","TimeMin","TimeSec","MinPlayed","MinRemain","Kansas_Score","Kentucky_Score","Line","Kansas","Kentucky","Action"
"H1",0,24,19.6,20.4,27,32,-3.97723830232534,0.193575710253553,0.806424289746447,""
"H1",0,23,19.6166666666667,20.3833333333333,27,32,-3.97723830232534,0.193535047867671,0.806464952132329,""
"H1",0,22,19.6333333333333,20.3666666666667,27,32,-3.97723830232534,0.193494318177263,0.806505681822737,""
"H1",0,21,19.65,20.35,27,32,-3.97723830232534,0.193453521053324,0.806546478946676,""
"H1",0,20,19.6666666666667,20.3333333333333,27,32,-3.97723830232534,0.193412656366521,0.806587343633479,""
"H1",0,19,19.6833333333333,20.3166666666667,27,32,-3.97723830232534,0.193371723987195,0.806628276012805,""
"H1",0,18,19.7,20.3,27,32,-3.97723830232534,0.193330723785355,0.806669276214645,""
"H1",0,17,19.7166666666667,20.2833333333333,27,32,-3.97723830232534,0.193289655630679,0.806710344369321,""
"H1",0,16,19.7333333333333,20.2666666666667,27,32,-3.97723830232534,0.193248519392516,0.806751480607484,""
"H1",0,15,19.75,20.25,27,32,-3.97723830232534,0.193207314939879,0.806792685060121,""
"H1",0,14,19.7666666666667,20.2333333333333,27,32,-3.97723830232534,0.193166042141449,0.806833957858551,""
"H1",0,13,19.7833333333333,20.2166666666667,27,32,-3.97723830232534,0.193124700865573,0.806875299134427,""
"H1",0,12,19.8,20.2,27,32,-3.97723830232534,0.193083290980261,0.806916709019739,""
"H1",0,11,19.8166666666667,20.1833333333333,27,32,-3.97723830232534,0.193041812353184,0.806958187646816,""
"H1",0,10,19.8333333333333,20.1666666666667,27,32,-3.97723830232534,0.193000264851679,0.806999735148321,""
"H1",0,9,19.85,20.15,27,32,-3.97723830232534,0.192958648342741,0.807041351657259,""
"H1",0,8,19.8666666666667,20.1333333333333,27,32,-3.97723830232534,0.192916962693025,0.807083037306975,""
"H1",0,7,19.8833333333333,20.1166666666667,27,32,-3.97723830232534,0.192875207768845,0.807124792231155,""
"H1",0,6,19.9,20.1,27,32,-3.97723830232534,0.192833383436173,0.807166616563827,"Kentucky  Timeout"
"H1",0,5,19.9166666666667,20.0833333333333,27,32,-3.97723830232534,0.192791489560637,0.807208510439363,""
"H1",0,4,19.9333333333333,20.0666666666667,27,32,-3.97723830232534,0.19274952600752,0.80725047399248,""
"H1",0,3,19.95,20.05,27,32,-3.97723830232534,0.19270749264176,0.80729250735824,"Edrice Adebayo Defensive Rebound."
"H1",0,2,19.9666666666667,20.0333333333333,27,32,-3.97723830232534,0.192665389327948,0.807334610672052,""
"H1",0,1,19.9833333333333,20.0166666666667,27,32,-3.97723830232534,0.192623215930326,0.807376784069674,""
"H1",0,0,20,20,27,32,-3.97723830232534,0.192580972312787,0.807419027687213,"End of 1st half"
"H2",20,0,20,20,27,32,-3.97723830232534,0.192580972312787,0.807419027687213,"Jump Ball won by Kansas"
"H2",19,59,20.0166666666667,19.9833333333333,27,32,-3.97723830232534,0.192538658338876,0.807461341661124,""
"H2",19,58,20.0333333333333,19.9666666666667,27,32,-3.97723830232534,0.192496273871783,0.807503726128217,""
"H2",19,57,20.05,19.95,27,32,-3.97723830232534,0.19245381877435,0.80754618122565,""
"H2",19,56,20.0666666666667,19.9333333333333,27,32,-3.97723830232534,0.19241129290906,0.80758870709094,""
"H2",19,55,20.0833333333333,19.9166666666667,27,32,-3.97723830232534,0.192368696138045,0.807631303861955,""
"H2",19,54,20.1,19.9,27,32,-3.97723830232534,0.192326028323081,0.807673971676919,""
"H2",19,53,20.1166666666667,19.8833333333333,27,32,-3.97723830232534,0.192283289325584,0.807716710674416,""
"H2",19,52,20.1333333333333,19.8666666666667,27,32,-3.97723830232534,0.192240479006616,0.807759520993384,""
"H2",19,51,20.15,19.85,27,32,-3.97723830232534,0.192197597226875,0.807802402773125,"Foul on Edrice Adebayo."
"H2",19,50,20.1666666666667,19.8333333333333,27,32,-3.97723830232534,0.192154643846702,0.807845356153298,""
"H2",19,49,20.1833333333333,19.8166666666667,27,32,-3.97723830232534,0.192111618726074,0.807888381273926,""
"H2",19,48,20.2,19.8,27,32,-3.97723830232534,0.192068521724607,0.807931478275393,""
"H2",19,47,20.2166666666667,19.7833333333333,30,32,-3.97723830232534,0.310073949783316,0.689926050216684,"Josh Jackson made Three Point Jumper. Assisted by Frank Mason III."
"H2",19,46,20.2333333333333,19.7666666666667,30,32,-3.97723830232534,0.310073611382121,0.689926388617879,""
"H2",19,45,20.25,19.75,30,32,-3.97723830232534,0.310073241846207,0.689926758153793,""
"H2",19,44,20.2666666666667,19.7333333333333,30,32,-3.97723830232534,0.31007284109724,0.68992715890276,""
"H2",19,43,20.2833333333333,19.7166666666667,30,32,-3.97723830232534,0.310072409056645,0.689927590943355,""
"H2",19,42,20.3,19.7,30,32,-3.97723830232534,0.310071945645602,0.689928054354398,""
"H2",19,41,20.3166666666667,19.6833333333333,30,32,-3.97723830232534,0.310071450785046,0.689928549214954,""
"H2",19,40,20.3333333333333,19.6666666666667,30,32,-3.97723830232534,0.310070924395668,0.689929075604332,""
"H2",19,39,20.35,19.65,30,32,-3.97723830232534,0.31007036639791,0.68992963360209,""
"H2",19,38,20.3666666666667,19.6333333333333,30,32,-3.97723830232534,0.310069776711968,0.689930223288032,""
"H2",19,37,20.3833333333333,19.6166666666667,30,32,-3.97723830232534,0.310069155257789,0.689930844742211,""
"H2",19,36,20.4,19.6,30,32,-3.97723830232534,0.310068501955069,0.689931498044931,""
"H2",19,35,20.4166666666667,19.5833333333333,30,32,-3.97723830232534,0.310067816723256,0.689932183276744,""
"H2",19,34,20.4333333333333,19.5666666666667,30,32,-3.97723830232534,0.310067099481543,0.689932900518457,""
"H2",19,33,20.45,19.55,30,32,-3.97723830232534,0.310066350148875,0.689933649851125,""
"H2",19,32,20.4666666666667,19.5333333333333,30,32,-3.97723830232534,0.310065568643939,0.689934431356061,""
"H2",19,31,20.4833333333333,19.5166666666667,30,32,-3.97723830232534,0.310064754885171,0.689935245114829,""
"H2",19,30,20.5,19.5,30,32,-3.97723830232534,0.310063908790749,0.689936091209251,""
"H2",19,29,20.5166666666667,19.4833333333333,30,32,-3.97723830232534,0.310063030278595,0.689936969721405,""
"H2",19,28,20.5333333333333,19.4666666666667,30,32,-3.97723830232534,0.310062119266376,0.689937880733624,""
"H2",19,27,20.55,19.45,30,32,-3.97723830232534,0.310061175671497,0.689938824328503,""
"H2",19,26,20.5666666666667,19.4333333333333,30,32,-3.97723830232534,0.310060199411106,0.689939800588894,""
"H2",19,25,20.5833333333333,19.4166666666667,30,32,-3.97723830232534,0.310059190402088,0.689940809597912,""
"H2",19,24,20.6,19.4,30,32,-3.97723830232534,0.310058148561071,0.689941851438929,""
"H2",19,23,20.6166666666667,19.3833333333333,30,32,-3.97723830232534,0.310057073804415,0.689942926195585,""
"H2",19,22,20.6333333333333,19.3666666666667,30,32,-3.97723830232534,0.310055966048219,0.689944033951781,""
"H2",19,21,20.65,19.35,30,32,-3.97723830232534,0.310054825208319,0.689945174791681,""
"H2",19,20,20.6666666666667,19.3333333333333,30,32,-3.97723830232534,0.310053651200283,0.689946348799717,""
"H2",19,19,20.6833333333333,19.3166666666667,30,32,-3.97723830232534,0.310052443939413,0.689947556060587,"Josh Jackson Defensive Rebound."
"H2",19,18,20.7,19.3,30,32,-3.97723830232534,0.310051203340743,0.689948796659257,""
"H2",19,17,20.7166666666667,19.2833333333333,30,32,-3.97723830232534,0.310049929319039,0.689950070680961,""
"H2",19,16,20.7333333333333,19.2666666666667,30,32,-3.97723830232534,0.310048621788797,0.689951378211203,""
"H2",19,15,20.75,19.25,30,32,-3.97723830232534,0.31004728066424,0.68995271933576,""
"H2",19,14,20.7666666666667,19.2333333333333,30,32,-3.97723830232534,0.310045905859323,0.689954094140677,""
"H2",19,13,20.7833333333333,19.2166666666667,30,32,-3.97723830232534,0.310044497287725,0.689955502712275,""
"H2",19,12,20.8,19.2,30,32,-3.97723830232534,0.310043054862852,0.689956945137148,""
"H2",19,11,20.8166666666667,19.1833333333333,30,32,-3.97723830232534,0.310041578497834,0.689958421502166,""
"H2",19,10,20.8333333333333,19.1666666666667,30,32,-3.97723830232534,0.310040068105524,0.689959931894476,""
"H2",19,9,20.85,19.15,30,32,-3.97723830232534,0.310038523598501,0.689961476401499,""
"H2",19,8,20.8666666666667,19.1333333333333,30,32,-3.97723830232534,0.310036944889062,0.689963055110938,""
"H2",19,7,20.8833333333333,19.1166666666667,30,32,-3.97723830232534,0.310035331889226,0.689964668110774,""
"H2",19,6,20.9,19.1,30,32,-3.97723830232534,0.310033684510731,0.689966315489269,""
"H2",19,5,20.9166666666667,19.0833333333333,30,32,-3.97723830232534,0.310032002665033,0.689967997334967,""
"H2",19,4,20.9333333333333,19.0666666666667,30,32,-3.97723830232534,0.310030286263306,0.689969713736694,""
"H2",19,3,20.95,19.05,33,32,-3.97723830232534,0.454683759034635,0.545316240965365,"Josh Jackson made Three Point Jumper. Assisted by Frank Mason III."
"H2",19,2,20.9666666666667,19.0333333333333,33,32,-3.97723830232534,0.454747749905458,0.545252250094542,""
"H2",19,1,20.9833333333333,19.0166666666667,33,32,-3.97723830232534,0.454811789211722,0.545188210788278,""
"H2",19,0,21,19,33,32,-3.97723830232534,0.454875877041635,0.545124122958365,""
"H2",18,59,21.0166666666667,18.9833333333333,33,32,-3.97723830232534,0.454940013483652,0.545059986516348,""
"H2",18,58,21.0333333333333,18.9666666666667,33,32,-3.97723830232534,0.455004198626477,0.544995801373523,""
"H2",18,57,21.05,18.95,33,32,-3.97723830232534,0.455068432559063,0.544931567440937,""
"H2",18,56,21.0666666666667,18.9333333333333,33,32,-3.97723830232534,0.45513271537061,0.54486728462939,""
"H2",18,55,21.0833333333333,18.9166666666667,33,32,-3.97723830232534,0.455197047150572,0.544802952849428,""
"H2",18,54,21.1,18.9,33,32,-3.97723830232534,0.455261427988653,0.544738572011347,""
"H2",18,53,21.1166666666667,18.8833333333333,33,32,-3.97723830232534,0.455325857974809,0.544674142025191,""
"H2",18,52,21.1333333333333,18.8666666666667,33,32,-3.97723830232534,0.455390337199252,0.544609662800748,""
"H2",18,51,21.15,18.85,33,32,-3.97723830232534,0.455454865752445,0.544545134247555,""
"H2",18,50,21.1666666666667,18.8333333333333,33,32,-3.97723830232534,0.45551944372511,0.54448055627489,""
"H2",18,49,21.1833333333333,18.8166666666667,33,32,-3.97723830232534,0.455584071208223,0.544415928791777,""
"H2",18,48,21.2,18.8,33,32,-3.97723830232534,0.455648748293017,0.544351251706983,""
"H2",18,47,21.2166666666667,18.7833333333333,33,32,-3.97723830232534,0.455713475070985,0.544286524929015,""
"H2",18,46,21.2333333333333,18.7666666666667,33,32,-3.97723830232534,0.455778251633879,0.544221748366121,""
"H2",18,45,21.25,18.75,33,32,-3.97723830232534,0.455843078073711,0.544156921926289,""
"H2",18,44,21.2666666666667,18.7333333333333,33,35,-3.97723830232534,0.309988562115436,0.690011437884564,"Derek Willis made Three Point Jumper. Assisted by Isaiah Briscoe."
"H2",18,43,21.2833333333333,18.7166666666667,33,35,-3.97723830232534,0.309986099004848,0.690013900995152,""
"H2",18,42,21.3,18.7,33,35,-3.97723830232534,0.309983599310125,0.690016400689875,""
"H2",18,41,21.3166666666667,18.6833333333333,33,35,-3.97723830232534,0.30998106293561,0.69001893706439,""
"H2",18,40,21.3333333333333,18.6666666666667,33,35,-3.97723830232534,0.309978489785336,0.690021510214664,""
"H2",18,39,21.35,18.65,33,35,-3.97723830232534,0.309975879763023,0.690024120236977,""
"H2",18,38,21.3666666666667,18.6333333333333,33,35,-3.97723830232534,0.309973232772077,0.690026767227923,""
"H2",18,37,21.3833333333333,18.6166666666667,33,35,-3.97723830232534,0.309970548715588,0.690029451284412,""
"H2",18,36,21.4,18.6,33,35,-3.97723830232534,0.30996782749633,0.69003217250367,""
"H2",18,35,21.4166666666667,18.5833333333333,33,35,-3.97723830232534,0.309965069016759,0.690034930983241,""
"H2",18,34,21.4333333333333,18.5666666666667,33,35,-3.97723830232534,0.309962273179013,0.690037726820987,""
"H2",18,33,21.45,18.55,33,35,-3.97723830232534,0.309959439884907,0.690040560115093,""
"H2",18,32,21.4666666666667,18.5333333333333,33,35,-3.97723830232534,0.309956569035935,0.690043430964065,""
"H2",18,31,21.4833333333333,18.5166666666667,33,35,-3.97723830232534,0.309953660533271,0.690046339466729,""
"H2",18,30,21.5,18.5,33,35,-3.97723830232534,0.30995071427776,0.69004928572224,""
"H2",18,29,21.5166666666667,18.4833333333333,33,35,-3.97723830232534,0.309947730169925,0.690052269830075,""
"H2",18,28,21.5333333333333,18.4666666666667,33,35,-3.97723830232534,0.30994470810996,0.69005529189004,""
"H2",18,27,21.55,18.45,33,35,-3.97723830232534,0.30994164799773,0.69005835200227,""
"H2",18,26,21.5666666666667,18.4333333333333,33,35,-3.97723830232534,0.309938549732772,0.690061450267228,""
"H2",18,25,21.5833333333333,18.4166666666667,33,35,-3.97723830232534,0.309935413214292,0.690064586785708,""
"H2",18,24,21.6,18.4,33,35,-3.97723830232534,0.309932238341161,0.690067761658839,""
"H2",18,23,21.6166666666667,18.3833333333333,33,35,-3.97723830232534,0.309929025011918,0.690070974988082,""
"H2",18,22,21.6333333333333,18.3666666666667,33,35,-3.97723830232534,0.309925773124768,0.690074226875232,""
"H2",18,21,21.65,18.35,33,35,-3.97723830232534,0.309922482577577,0.690077517422423,""
"H2",18,20,21.6666666666667,18.3333333333333,33,35,-3.97723830232534,0.309919153267875,0.690080846732125,"Edrice Adebayo Defensive Rebound."
"H2",18,19,21.6833333333333,18.3166666666667,33,35,-3.97723830232534,0.30991578509285,0.69008421490715,""
"H2",18,18,21.7,18.3,33,35,-3.97723830232534,0.309912377949353,0.690087622050647,""
"H2",18,17,21.7166666666667,18.2833333333333,33,35,-3.97723830232534,0.309908931733889,0.690091068266111,""
"H2",18,16,21.7333333333333,18.2666666666667,33,35,-3.97723830232534,0.309905446342622,0.690094553657378,""
"H2",18,15,21.75,18.25,33,35,-3.97723830232534,0.309901921671371,0.690098078328629,""
"H2",18,14,21.7666666666667,18.2333333333333,33,35,-3.97723830232534,0.309898357615606,0.690101642384394,""
"H2",18,13,21.7833333333333,18.2166666666667,33,35,-3.97723830232534,0.309894754070452,0.690105245929548,""
"H2",18,12,21.8,18.2,33,35,-3.97723830232534,0.309891110930684,0.690108889069316,""
"H2",18,11,21.8166666666667,18.1833333333333,33,35,-3.97723830232534,0.309887428090724,0.690112571909276,""
"H2",18,10,21.8333333333333,18.1666666666667,33,35,-3.97723830232534,0.309883705444645,0.690116294555355,""
"H2",18,9,21.85,18.15,33,35,-3.97723830232534,0.309879942886165,0.690120057113835,""
"H2",18,8,21.8666666666667,18.1333333333333,33,35,-3.97723830232534,0.309876140308646,0.690123859691354,""
"H2",18,7,21.8833333333333,18.1166666666667,33,38,-3.97723830232534,0.187318848513975,0.812681151486025,"Isaiah Briscoe made Three Point Jumper. Assisted by Edrice Adebayo."
"H2",18,6,21.9,18.1,33,38,-3.97723830232534,0.187267610013832,0.812732389986168,""
"H2",18,5,21.9166666666667,18.0833333333333,33,38,-3.97723830232534,0.187216282984025,0.812783717015975,""
"H2",18,4,21.9333333333333,18.0666666666667,33,38,-3.97723830232534,0.187164867239012,0.812835132760988,""
"H2",18,3,21.95,18.05,33,38,-3.97723830232534,0.187113362592735,0.812886637407265,""
"H2",18,2,21.9666666666667,18.0333333333333,33,38,-3.97723830232534,0.187061768858615,0.812938231141385,""
"H2",18,1,21.9833333333333,18.0166666666667,33,38,-3.97723830232534,0.187010085849557,0.812989914150443,""
"H2",18,0,22,18,33,38,-3.97723830232534,0.186958313377941,0.813041686622059,""
"H2",17,59,22.0166666666667,17.9833333333333,33,38,-3.97723830232534,0.186906451255624,0.813093548744376,""
"H2",17,58,22.0333333333333,17.9666666666667,33,38,-3.97723830232534,0.186854499293939,0.813145500706061,""
"H2",17,57,22.05,17.95,33,38,-3.97723830232534,0.186802457303691,0.813197542696309,""
"H2",17,56,22.0666666666667,17.9333333333333,33,38,-3.97723830232534,0.186750325095156,0.813249674904844,""
"H2",17,55,22.0833333333333,17.9166666666667,33,38,-3.97723830232534,0.186698102478079,0.813301897521921,""
"H2",17,54,22.1,17.9,33,38,-3.97723830232534,0.186645789261672,0.813354210738328,""
"H2",17,53,22.1166666666667,17.8833333333333,33,38,-3.97723830232534,0.186593385254612,0.813406614745388,""
"H2",17,52,22.1333333333333,17.8666666666667,33,38,-3.97723830232534,0.186540890265041,0.813459109734959,""
"H2",17,51,22.15,17.85,35,38,-3.97723830232534,0.265032974574554,0.734967025425446,"Derek Willis Defensive Rebound."
"H2",17,50,22.1666666666667,17.8333333333333,35,38,-3.97723830232534,0.265008720377094,0.734991279622906,""
"H2",17,49,22.1833333333333,17.8166666666667,35,38,-3.97723830232534,0.264984400186144,0.735015599813856,""
"H2",17,48,22.2,17.8,35,38,-3.97723830232534,0.264960013839295,0.735039986160705,""
"H2",17,47,22.2166666666667,17.7833333333333,35,38,-3.97723830232534,0.264935561173613,0.735064438826387,""
"H2",17,46,22.2333333333333,17.7666666666667,35,38,-3.97723830232534,0.264911042025642,0.735088957974358,""
"H2",17,45,22.25,17.75,35,38,-3.97723830232534,0.264886456231395,0.735113543768605,""
"H2",17,44,22.2666666666667,17.7333333333333,35,38,-3.97723830232534,0.264861803626357,0.735138196373643,""
"H2",17,43,22.2833333333333,17.7166666666667,35,38,-3.97723830232534,0.26483708404548,0.73516291595452,""
"H2",17,42,22.3,17.7,35,38,-3.97723830232534,0.264812297323182,0.735187702676818,""
"H2",17,41,22.3166666666667,17.6833333333333,35,38,-3.97723830232534,0.264787443293347,0.735212556706653,""
"H2",17,40,22.3333333333333,17.6666666666667,35,38,-3.97723830232534,0.264762521789317,0.735237478210683,""
"H2",17,39,22.35,17.65,35,38,-3.97723830232534,0.264737532643896,0.735262467356104,"Foul on Landen Lucas."
"H2",17,38,22.3666666666667,17.6333333333333,35,38,-3.97723830232534,0.264712475689345,0.735287524310655,""
"H2",17,37,22.3833333333333,17.6166666666667,35,38,-3.97723830232534,0.264687350757377,0.735312649242623,""
"H2",17,36,22.4,17.6,35,38,-3.97723830232534,0.264662157679161,0.735337842320839,""
"H2",17,35,22.4166666666667,17.5833333333333,35,38,-3.97723830232534,0.264636896285315,0.735363103714685,""
"H2",17,34,22.4333333333333,17.5666666666667,35,38,-3.97723830232534,0.264611566405905,0.735388433594095,""
"H2",17,33,22.45,17.55,35,38,-3.97723830232534,0.264586167870445,0.735413832129555,""
"H2",17,32,22.4666666666667,17.5333333333333,35,38,-3.97723830232534,0.264560700507888,0.735439299492112,""
"H2",17,31,22.4833333333333,17.5166666666667,35,38,-3.97723830232534,0.264535164146634,0.735464835853366,""
"H2",17,30,22.5,17.5,35,38,-3.97723830232534,0.264509558614518,0.735490441385482,""
"H2",17,29,22.5166666666667,17.4833333333333,35,38,-3.97723830232534,0.264483883738812,0.735516116261188,""
"H2",17,28,22.5333333333333,17.4666666666667,35,38,-3.97723830232534,0.264458139346226,0.735541860653774,""
"H2",17,27,22.55,17.45,35,38,-3.97723830232534,0.264432325262897,0.735567674737103,"Josh Jackson Defensive Rebound."
"H2",17,26,22.5666666666667,17.4333333333333,35,38,-3.97723830232534,0.264406441314396,0.735593558685604,""
"H2",17,25,22.5833333333333,17.4166666666667,35,38,-3.97723830232534,0.264380487325718,0.735619512674282,""
"H2",17,24,22.6,17.4,35,38,-3.97723830232534,0.264354463121286,0.735645536878714,""
"H2",17,23,22.6166666666667,17.3833333333333,35,38,-3.97723830232534,0.264328368524943,0.735671631475057,""
"H2",17,22,22.6333333333333,17.3666666666667,35,38,-3.97723830232534,0.264302203359954,0.735697796640046,""
"H2",17,21,22.65,17.35,35,38,-3.97723830232534,0.264275967449001,0.735724032550999,""
"H2",17,20,22.6666666666667,17.3333333333333,35,38,-3.97723830232534,0.264249660614181,0.735750339385819,""
"H2",17,19,22.6833333333333,17.3166666666667,35,38,-3.97723830232534,0.264223282677006,0.735776717322994,""
"H2",17,18,22.7,17.3,35,38,-3.97723830232534,0.264196833458396,0.735803166541604,""
"H2",17,17,22.7166666666667,17.2833333333333,35,38,-3.97723830232534,0.26417031277868,0.73582968722132,""
"H2",17,16,22.7333333333333,17.2666666666667,35,38,-3.97723830232534,0.264143720457593,0.735856279542407,""
"H2",17,15,22.75,17.25,35,38,-3.97723830232534,0.264117056314273,0.735882943685727,""
"H2",17,14,22.7666666666667,17.2333333333333,35,38,-3.97723830232534,0.264090320167258,0.735909679832742,""
"H2",17,13,22.7833333333333,17.2166666666667,35,38,-3.97723830232534,0.264063511834484,0.735936488165516,"Edrice Adebayo Steal."
"H2",17,12,22.8,17.2,35,38,-3.97723830232534,0.264036631133285,0.735963368866715,""
"H2",17,11,22.8166666666667,17.1833333333333,35,38,-3.97723830232534,0.264009677880385,0.735990322119615,""
"H2",17,10,22.8333333333333,17.1666666666667,35,38,-3.97723830232534,0.2639826518919,0.7360173481081,""
"H2",17,9,22.85,17.15,35,38,-3.97723830232534,0.263955552983333,0.736044447016667,""
"H2",17,8,22.8666666666667,17.1333333333333,35,40,-3.97723830232534,0.184138026599409,0.815861973400591,"De'Aaron Fox made Jumper."
"H2",17,7,22.8833333333333,17.1166666666667,35,40,-3.97723830232534,0.184081229742918,0.815918770257082,""
"H2",17,6,22.9,17.1,35,40,-3.97723830232534,0.184024332464274,0.815975667535726,""
"H2",17,5,22.9166666666667,17.0833333333333,35,40,-3.97723830232534,0.183967334544133,0.816032665455867,""
"H2",17,4,22.9333333333333,17.0666666666667,35,40,-3.97723830232534,0.183910235762518,0.816089764237482,""
"H2",17,3,22.95,17.05,35,40,-3.97723830232534,0.183853035898811,0.816146964101189,""
"H2",17,2,22.9666666666667,17.0333333333333,35,40,-3.97723830232534,0.183795734731754,0.816204265268246,""
"H2",17,1,22.9833333333333,17.0166666666667,35,40,-3.97723830232534,0.183738332039446,0.816261667960554,""
"H2",17,0,23,17,35,40,-3.97723830232534,0.183680827599338,0.816319172400662,""
"H2",16,59,23.0166666666667,16.9833333333333,35,40,-3.97723830232534,0.183623221188235,0.816376778811765,""
"H2",16,58,23.0333333333333,16.9666666666667,35,40,-3.97723830232534,0.183565512582292,0.816434487417708,""
"H2",16,57,23.05,16.95,35,40,-3.97723830232534,0.18350770155701,0.81649229844299,""
"H2",16,56,23.0666666666667,16.9333333333333,35,40,-3.97723830232534,0.183449787887235,0.816550212112765,"Isaiah Briscoe Defensive Rebound."
"H2",16,55,23.0833333333333,16.9166666666667,35,40,-3.97723830232534,0.183391771347155,0.816608228652845,""
"H2",16,54,23.1,16.9,35,40,-3.97723830232534,0.1833336517103,0.8166663482897,""
"H2",16,53,23.1166666666667,16.8833333333333,35,40,-3.97723830232534,0.183275428749536,0.816724571250464,""
"H2",16,52,23.1333333333333,16.8666666666667,35,40,-3.97723830232534,0.183217102237064,0.816782897762936,""
"H2",16,51,23.15,16.85,35,40,-3.97723830232534,0.18315867194442,0.81684132805558,""
"H2",16,50,23.1666666666667,16.8333333333333,35,40,-3.97723830232534,0.183100137642467,0.816899862357533,""
"H2",16,49,23.1833333333333,16.8166666666667,35,40,-3.97723830232534,0.183041499101399,0.816958500898601,""
"H2",16,48,23.2,16.8,35,40,-3.97723830232534,0.182982756090734,0.817017243909266,""
"H2",16,47,23.2166666666667,16.7833333333333,35,40,-3.97723830232534,0.182923908379312,0.817076091620688,"Frank Mason III Defensive Rebound."
"H2",16,46,23.2333333333333,16.7666666666667,35,40,-3.97723830232534,0.182864955735297,0.817135044264703,""
"H2",16,45,23.25,16.75,35,40,-3.97723830232534,0.182805897926167,0.817194102073833,""
"H2",16,44,23.2666666666667,16.7333333333333,35,40,-3.97723830232534,0.182746734718718,0.817253265281282,""
"H2",16,43,23.2833333333333,16.7166666666667,35,40,-3.97723830232534,0.182687465879058,0.817312534120942,""
"H2",16,42,23.3,16.7,35,40,-3.97723830232534,0.182628091172607,0.817371908827393,""
"H2",16,41,23.3166666666667,16.6833333333333,38,40,-3.97723830232534,0.309379031333843,0.690620968666157,"Devonte' Graham made Three Point Jumper. Assisted by Frank Mason III."
"H2",16,40,23.3333333333333,16.6666666666667,38,40,-3.97723830232534,0.309371243430493,0.690628756569507,""
"H2",16,39,23.35,16.65,38,40,-3.97723830232534,0.309363404392979,0.690636595607021,""
"H2",16,38,23.3666666666667,16.6333333333333,38,40,-3.97723830232534,0.309355514075601,0.690644485924399,""
"H2",16,37,23.3833333333333,16.6166666666667,38,40,-3.97723830232534,0.309347572332131,0.690652427667869,""
"H2",16,36,23.4,16.6,38,40,-3.97723830232534,0.309339579015814,0.690660420984186,""
"H2",16,35,23.4166666666667,16.5833333333333,38,40,-3.97723830232534,0.309331533979361,0.690668466020639,""
"H2",16,34,23.4333333333333,16.5666666666667,38,40,-3.97723830232534,0.309323437074953,0.690676562925047,""
"H2",16,33,23.45,16.55,38,40,-3.97723830232534,0.30931528815423,0.69068471184577,""
"H2",16,32,23.4666666666667,16.5333333333333,38,40,-3.97723830232534,0.309307087068298,0.690692912931702,""
"H2",16,31,23.4833333333333,16.5166666666667,38,40,-3.97723830232534,0.309298833667718,0.690701166332282,""
"H2",16,30,23.5,16.5,38,40,-3.97723830232534,0.30929052780251,0.69070947219749,""
"H2",16,29,23.5166666666667,16.4833333333333,38,40,-3.97723830232534,0.309282169322148,0.690717830677852,""
"H2",16,28,23.5333333333333,16.4666666666667,38,40,-3.97723830232534,0.309273758075556,0.690726241924444,""
"H2",16,27,23.55,16.45,38,40,-3.97723830232534,0.309265293911107,0.690734706088893,""
"H2",16,26,23.5666666666667,16.4333333333333,38,40,-3.97723830232534,0.309256776676622,0.690743223323378,""
"H2",16,25,23.5833333333333,16.4166666666667,38,40,-3.97723830232534,0.309248206219365,0.690751793780635,""
"H2",16,24,23.6,16.4,38,40,-3.97723830232534,0.309239582386042,0.690760417613958,""
"H2",16,23,23.6166666666667,16.3833333333333,38,40,-3.97723830232534,0.309230905022796,0.690769094977204,""
"H2",16,22,23.6333333333333,16.3666666666667,38,40,-3.97723830232534,0.30922217397521,0.69077782602479,""
"H2",16,21,23.65,16.35,38,40,-3.97723830232534,0.309213389088296,0.690786610911704,""
"H2",16,20,23.6666666666667,16.3333333333333,38,40,-3.97723830232534,0.309204550206501,0.690795449793499,""
"H2",16,19,23.6833333333333,16.3166666666667,38,40,-3.97723830232534,0.309195657173698,0.690804342826302,""
"H2",16,18,23.7,16.3,38,40,-3.97723830232534,0.309186709833188,0.690813290166812,""
"H2",16,17,23.7166666666667,16.2833333333333,38,40,-3.97723830232534,0.309177708027693,0.690822291972307,""
"H2",16,16,23.7333333333333,16.2666666666667,38,40,-3.97723830232534,0.309168651599356,0.690831348400644,""
"H2",16,15,23.75,16.25,38,40,-3.97723830232534,0.30915954038974,0.69084045961026,""
"H2",16,14,23.7666666666667,16.2333333333333,38,40,-3.97723830232534,0.309150374239821,0.690849625760179,""
"H2",16,13,23.7833333333333,16.2166666666667,38,40,-3.97723830232534,0.309141152989988,0.690858847010012,""
"H2",16,12,23.8,16.2,38,42,-3.97723830232534,0.219368786857211,0.780631213142789,"Edrice Adebayo made Dunk. Assisted by Malik Monk."
"H2",16,11,23.8166666666667,16.1833333333333,38,42,-3.97723830232534,0.219319158634814,0.780680841365186,""
"H2",16,10,23.8333333333333,16.1666666666667,38,42,-3.97723830232534,0.219269425843135,0.780730574156865,""
"H2",16,9,23.85,16.15,38,42,-3.97723830232534,0.219219588223403,0.780780411776597,""
"H2",16,8,23.8666666666667,16.1333333333333,38,42,-3.97723830232534,0.219169645515997,0.780830354484003,""
"H2",16,7,23.8833333333333,16.1166666666667,38,42,-3.97723830232534,0.219119597460434,0.780880402539566,""
